filter_method,classifier,accuracy,precision,recall,F1,MCC,Balanced_accuracy,total_time,features
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.3378632068634033,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.9629549980163574,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.27793264389038086,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,1.1626229286193848,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.27156925201416016,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.9001786708831787,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.21653294563293457,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.941591739654541,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.21595549583435059,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,1.1631741523742676,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.33911991119384766,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.8971402645111084,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.21857380867004395,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.9076805114746094,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.24293756484985352,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,0.9258854389190674,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.3035252094268799,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,1.0594747066497803,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.3363380432128906,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,1.1070013046264648,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,knn,0.9513336452971455,0.8839039323135142,0.8439865484184533,0.8582328732378643,0.9095785565638915,0.8439865484184533,0.4207017421722412,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
ANOVA,svm,0.9480580252690688,0.7681824520946577,0.786642813627177,0.7771336053868743,0.9040074792115378,0.786642813627177,1.0632524490356445,"['meanX', 'meanX2', 'meanZ2', 'maxX2', 'maxZ2', 'minX2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.2502415180206299,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.954261064529419,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21442580223083496,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7339725494384766,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.1992340087890625,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.843491792678833,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.19416284561157227,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,1.0000522136688232,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.2340850830078125,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.953333854675293,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21851539611816406,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.77945876121521,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.22032713890075684,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.8041043281555176,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.20379877090454102,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7438933849334717,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.1647930145263672,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.6627566814422607,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.19248270988464355,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7714293003082275,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.19957613945007324,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7654449939727783,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.20057392120361328,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7484195232391357,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.20020484924316406,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,1.3151190280914307,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.19903969764709473,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.8486905097961426,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.18305134773254395,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.795081615447998,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.23324871063232422,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7660326957702637,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.16788411140441895,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.657623291015625,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.1713547706604004,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.65169358253479,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.2699294090270996,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.9186787605285645,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21874046325683594,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.9515976905822754,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21765589714050293,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.8033092021942139,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21916985511779785,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7901835441589355,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.21599197387695312,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7996823787689209,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.19260382652282715,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.6824240684509277,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.15822076797485352,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.6577775478363037,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.20112967491149902,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7621612548828125,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.2004106044769287,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.780437707901001,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.1979079246520996,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7673540115356445,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.4362983703613281,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.8645961284637451,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,knn,0.9606925596630791,0.9070608397654795,0.8911244071972574,0.8986324540560237,0.9273631747339117,0.8911244071972574,0.1996595859527588,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
MI,svm,0.9522695367337389,0.8961873318992055,0.8120512048391955,0.8234453776261145,0.9115895279249964,0.8120512048391955,0.7818410396575928,"['minX', 'sdMagnitude', 'sdZ2', 'maxX2', 'minX2', 'minZ2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.22264885902404785,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,1.0153098106384277,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.3210136890411377,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,1.0627477169036865,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.3282592296600342,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,1.0599186420440674,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.3052957057952881,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,1.0324010848999023,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.3215632438659668,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,1.0291402339935303,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.3291618824005127,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,0.934359073638916,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.21525359153747559,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,0.9326815605163574,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.2508423328399658,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,0.9346780776977539,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,knn,0.941974730931212,0.852789976619891,0.832370352190253,0.8408032663684544,0.8923245300389314,0.832370352190253,0.24916696548461914,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
KENDALL,svm,0.9438465138043987,0.7657542487182185,0.7831385001693052,0.774126035801836,0.8960688329485713,0.7831385001693052,0.9073488712310791,"['minX', 'minY', 'minZ', 'meanX2', 'minX2', 'minY2']"
